=======================================================
acc,=,23.0
use_set,=,libri
hold_sec,=,1.0
batch_size_val,=,128
continue_from,=,models/deepspeech_20.pth.tar
save_folder,=,models/
force_duration,=,-1.0
hold_idx,=,-1
start_epoch,=,-1
checkpoint,=,True
seed,=,1
model_path,=,models/deepspeech_final.pth.tar
batch_1_file,=,fd-1.0_bs1_gpuFalse.csv
n_trials,=,-1
cpu,=,1
=======================================================
batch_num,batch_latency,batch_duration_s,batch_seq_len,batch_size_kb,item_num,item_latency,item_duration_s,item_seq_len,item_size_kb,word_count,char_count,word_err_count,char_err_count,pred,target
1,14.9719400406,264.444999,26541,8467.872,21,0.727198839188,1.905,191,61.004,2,16,0,0,EXPLAIN YOURSELF,EXPLAIN YOURSELF
1,14.9719400406,264.444999,26541,8467.872,22,0.749576091766,1.915,192,61.324,4,18,0,0,HE KNOWS THEM BOTH,HE KNOWS THEM BOTH
1,14.9719400406,264.444999,26541,8467.872,23,0.739987134933,1.92,193,61.484,4,21,0,0,YOU ARE POSITIVE THEN,YOU ARE POSITIVE THEN
1,14.9719400406,264.444999,26541,8467.872,24,0.734750986099,1.94,195,62.124,4,20,0,0,IT IS ANNOYANCE THEN,IT IS ANNOYANCE THEN
1,14.9719400406,264.444999,26541,8467.872,25,0.748265981674,1.945,195,62.284,5,23,1,1,IT WAS WRITTEN IN LETIN,IT WAS WRITTEN IN LATIN
1,14.9719400406,264.444999,26541,8467.872,26,0.75662779808,1.95,196,62.444,8,33,0,0,HAVE I TOLD YOU ABOUT MY NEW PLAY,HAVE I TOLD YOU ABOUT MY NEW PLAY
1,14.9719400406,264.444999,26541,8467.872,27,0.746982097626,1.955,196,62.604,4,21,4,8,SUPPOSITS OF BRAND,SUPPOSE IT'S A FRIEND
1,14.9719400406,264.444999,26541,8467.872,28,0.747151851654,1.955,196,62.604,6,30,1,1,WHERE WAS THE USE OF AMAGINING,WHERE WAS THE USE OF IMAGINING
1,14.9719400406,264.444999,26541,8467.872,29,0.768296003342,1.96,197,62.764,6,27,0,0,THAT'S THE WAY OF THE WORLD,THAT'S THE WAY OF THE WORLD
1,14.9719400406,264.444999,26541,8467.872,30,0.739560842514,1.975,198,63.244,3,22,1,1,EXPERIENCE PROVES THAS,EXPERIENCE PROVES THIS
1,14.9719400406,264.444999,26541,8467.872,31,0.748694181442,1.975,198,63.244,8,35,2,1,WE DON'T KNOW WHEREIT WILL TAKE US,WE DON'T KNOW WHERE IT WILL TAKE US
1,14.9719400406,264.444999,26541,8467.872,32,0.775609970093,1.98,199,63.404,4,18,1,1,I WILL PRACTISE IT,I WILL PRACTICE IT
1,14.9719400406,264.444999,26541,8467.872,33,0.753041982651,1.98,199,63.404,6,23,0,0,ONLY FOR A MINUTE OR SO,ONLY FOR A MINUTE OR SO
1,14.9719400406,264.444999,26541,8467.872,34,0.754897117615,1.99,200,63.724,6,29,3,3,BUT WE'REGOING JUST E SAME,BUT WE'RE GOING JUST THE SAME
1,14.9719400406,264.444999,26541,8467.872,35,0.761523962021,1.995,200,63.884,6,28,1,1,I NAMED NINE OTHERS IND SAID,I NAMED NINE OTHERS AND SAID
1,14.9719400406,264.444999,26541,8467.872,36,0.789134025574,1.995,200,63.884,3,20,1,6,FERNETIAN VERY GOOD,PHOENICIAN VERY GOOD
1,14.9719400406,264.444999,26541,8467.872,37,0.779649972916,2.0,201,64.044,5,22,0,0,NO GOOD MY DEAR WATSON,NO GOOD MY DEAR WATSON
1,14.9719400406,264.444999,26541,8467.872,38,0.780730009079,2.0,201,64.044,4,22,4,11,FOU TELL O LA,WON'T YOU TELL DOUGLAS
1,14.9719400406,264.444999,26541,8467.872,39,0.789963960648,2.005,201,64.204,5,28,1,1,AT ANOTHER TIME HAROLD ASKED,AT ANOTHER TIME HARALD ASKED
1,14.9719400406,264.444999,26541,8467.872,40,0.776766061783,2.01,202,64.364,3,15,1,1,YES SAID RECHEL,YES SAID RACHEL
1,14.9719400406,264.444999,26541,8467.872,41,0.777456998825,2.02,203,64.684,2,13,1,2,SQUEAK SQUICK,SQUEAK SQUEAK
1,14.9719400406,264.444999,26541,8467.872,42,0.800093173981,2.02,203,64.684,5,28,1,1,TO MORROW AS THE EXAMINATION,TO MORROW IS THE EXAMINATION
1,14.9719400406,264.444999,26541,8467.872,43,0.790369033813,2.02,203,64.684,6,28,4,6,THE LAT A JECKEDHIM THEN,THE LAD HAD CHECKED HIM THEN
1,14.9719400406,264.444999,26541,8467.872,44,0.798450946808,2.025,203,64.844,8,33,3,6,HE WAS THE LAST ATURND TO CRYST,HE WAS THE LAST TO TURN TO CHRIST
1,14.9719400406,264.444999,26541,8467.872,45,0.781634807587,2.03,204,65.004,6,33,2,2,FROBABLY NOT TLL THE SECOND POST,PROBABLY NOT TILL THE SECOND POST
1,14.9719400406,264.444999,26541,8467.872,46,0.794986009598,2.035,204,65.164,5,29,5,14,AD AXANDER THAT OU SLEEPLY,ALEXANDRA LETS YOU SLEEP LATE
1,14.9719400406,264.444999,26541,8467.872,47,0.783909082413,2.04,205,65.324,6,29,2,4,IT A STOCK COMPANY IN RICH,IT'S A STOCK COMPANY AND RICH
1,14.9719400406,264.444999,26541,8467.872,48,0.798166036606,2.05,206,65.644,2,14,0,0,ROBIN FITZOOTH,ROBIN FITZOOTH
1,14.9719400406,264.444999,26541,8467.872,49,0.842617988586,2.06,207,65.964,5,25,1,1,AND ONE MORE THES MORNING,AND ONE MORE THIS MORNING
1,14.9719400406,264.444999,26541,8467.872,50,0.817923069,2.06,207,65.964,7,34,0,0,THE ROOM WAS EMPTY WHEN HE ENTERED,THE ROOM WAS EMPTY WHEN HE ENTERED
1,14.9719400406,264.444999,26541,8467.872,51,0.821791887283,2.065,207,66.124,9,40,6,13,I DON'T MOT ESTAND AROUND OF NOGON,I DON'T WANT TO STAND AROUND AND LOOK ON
1,14.9719400406,264.444999,26541,8467.872,52,0.800489187241,2.065,207,66.124,7,29,0,0,HE PUT HIS SHOES ON THE TABLE,HE PUT HIS SHOES ON THE TABLE
1,14.9719400406,264.444999,26541,8467.872,53,0.80214715004,2.085,209,66.764,5,23,0,0,HE COULD WAIT NO LONGER,HE COULD WAIT NO LONGER
1,14.9719400406,264.444999,26541,8467.872,54,0.810318946838,2.09,210,66.924,7,26,3,4,HO BARTLY WHAT AM MI TO DO,OH BARTLEY WHAT AM I TO DO
1,14.9719400406,264.444999,26541,8467.872,55,0.785196781158,2.09,210,66.924,7,30,0,0,I GOT IN ABOUT TEN MINUTES AGO,I GOT IN ABOUT TEN MINUTES AGO
1,14.9719400406,264.444999,26541,8467.872,56,0.802267074585,2.1,211,67.244,8,41,1,1,SHE DOESN'T TAKE OP WITH ANYBODY YOU KNOW,SHE DOESN'T TAKE UP WITH ANYBODY YOU KNOW
1,14.9719400406,264.444999,26541,8467.872,57,0.822295188904,2.105,211,67.404,6,28,3,3,THE WORK HAD THE BECONDENSED,THE WORK HAD TO BE CONDENSED
1,14.9719400406,264.444999,26541,8467.872,58,0.816677093506,2.11,212,67.564,6,24,2,2,WHYRE WE TO BE DIVIDED,WHY ARE WE TO BE DIVIDED
1,14.9719400406,264.444999,26541,8467.872,59,0.813660860062,2.11,212,67.564,3,15,0,0,SLANG IS ODIOUS,SLANG IS ODIOUS
1,14.9719400406,264.444999,26541,8467.872,60,0.829082965851,2.11,212,67.564,5,26,2,4,ALEXENDRA DID NOT SET DOWN,ALEXANDER DID NOT SIT DOWN
1,14.9719400406,264.444999,26541,8467.872,61,0.829969882965,2.11,212,67.564,8,28,4,6,HE HAS BUT A BAY THAN TEN SAID,HE IS BUT A BOY THE MEN SAID
1,14.9719400406,264.444999,26541,8467.872,62,0.811374902725,2.11,212,67.564,2,13,1,2,FINE CLORRIOUS,FINE GLORIOUS
1,14.9719400406,264.444999,26541,8467.872,63,0.850366830826,2.11,212,67.564,7,32,1,1,I PAINTED THE EYES WRED FOR ANGER,I PAINTED THE EYES RED FOR ANGER
1,14.9719400406,264.444999,26541,8467.872,64,0.826925992966,2.11,212,67.564,3,19,3,7,HESTORYS WIE,THE STORY'S WRITTEN
1,14.9719400406,264.444999,26541,8467.872,65,0.826610088348,2.11,212,67.564,4,14,0,0,I AM VERY GLAD,I AM VERY GLAD
1,14.9719400406,264.444999,26541,8467.872,66,0.841861963272,2.125,213,68.044,6,26,0,0,ALL IS SAID WITHOUT A WORD,ALL IS SAID WITHOUT A WORD
1,14.9719400406,264.444999,26541,8467.872,67,0.826247930527,2.125,213,68.044,5,28,2,5,ALIZE OF PARSONS SHOOK HER HEAD,ELIZA PARSONS SHOOK HER HEAD
1,14.9719400406,264.444999,26541,8467.872,68,0.834514856339,2.13,214,68.204,4,27,0,0,THE WOMAN SEEMED THOUGHTFUL,THE WOMAN SEEMED THOUGHTFUL
1,14.9719400406,264.444999,26541,8467.872,69,0.848505973816,2.13,214,68.204,7,36,2,4,AN THE LEADER PARTED FROM THE LIN,THEN THE LEADER PARTED FROM THE LINE
1,14.9719400406,264.444999,26541,8467.872,70,0.85060095787,2.135,214,68.364,6,30,3,7,I'LL PAY LL THE COSPICEITES,I'LL PAY ALL THE COSTS BESIDES
1,14.9719400406,264.444999,26541,8467.872,71,0.837760210037,2.135,214,68.364,7,32,2,2,BRING IN THE DABLEWE ARE HUNGRY,BRING IN THE TABLE WE ARE HUNGRY
1,14.9719400406,264.444999,26541,8467.872,72,0.846590995789,2.135,214,68.364,3,13,0,0,WHAT IS SLANG,WHAT IS SLANG
1,14.9719400406,264.444999,26541,8467.872,73,0.833584070206,2.135,214,68.364,7,38,0,0,YOU DON'T SEEM TO REALIZE THE POSITION,YOU DON'T SEEM TO REALIZE THE POSITION
1,14.9719400406,264.444999,26541,8467.872,74,0.841496944427,2.14,215,68.524,6,19,2,3,IT ISN'T DUTY SAID I,IT IS A DUTY SAID I
1,14.9719400406,264.444999,26541,8467.872,75,0.846827030182,2.14,215,68.524,4,23,0,0,AIN'T THEY THE GREATEST,AIN'T THEY THE GREATEST
1,14.9719400406,264.444999,26541,8467.872,76,0.843657970428,2.14,215,68.524,7,37,0,0,YOUR MOTHER THE QUEEN WAS STANDING BY,YOUR MOTHER THE QUEEN WAS STANDING BY
1,14.9719400406,264.444999,26541,8467.872,77,0.865982055664,2.14,215,68.524,6,26,0,0,HE MAKES IT SORT OF COZIER,HE MAKES IT SORT OF COZIER
1,14.9719400406,264.444999,26541,8467.872,78,0.833156108856,2.145,215,68.684,5,23,1,2,I LUDE TO THE GODDESS,I ALLUDE TO THE GODDESS
1,14.9719400406,264.444999,26541,8467.872,79,0.855762958527,2.145,215,68.684,6,31,1,1,JUST CLOSE THE DOOR SAID HOMES,JUST CLOSE THE DOOR SAID HOLMES
1,14.9719400406,264.444999,26541,8467.872,80,0.838958024979,2.15,216,68.844,4,14,0,0,NOW TO BED BOY,NOW TO BED BOY
1,14.9719400406,264.444999,26541,8467.872,81,0.832766056061,2.155,216,69.004,5,20,2,2,SO WIT IS SAND ANDERS,SO IT IS SAID ANDERS
1,14.9719400406,264.444999,26541,8467.872,82,0.852642059326,2.155,216,69.004,4,28,2,5,THE FORMER BEOLORY GROANE,THE FORMER BOOLOOROO GROANED
1,14.9719400406,264.444999,26541,8467.872,83,0.838542938232,2.16,217,69.164,6,29,1,1,WERN'T YOU HAPPY THEN AT ALL,WEREN'T YOU HAPPY THEN AT ALL
1,14.9719400406,264.444999,26541,8467.872,84,0.885775089264,2.16,217,69.164,5,26,2,5,BUT THAT IS CATFEIR'S NIFE,BUT THAT IS KAFFAR'S KNIFE
1,14.9719400406,264.444999,26541,8467.872,85,0.833156108856,2.16,217,69.164,7,22,1,1,HIM TO BE OR NOT TO BE,HAM TO BE OR NOT TO BE
1,14.9719400406,264.444999,26541,8467.872,86,0.889307975769,2.165,217,69.324,7,33,0,0,SO WE HARRIED THE COAST OF NORWAY,SO WE HARRIED THE COAST OF NORWAY
1,14.9719400406,264.444999,26541,8467.872,87,0.910504817963,2.165,217,69.324,7,36,1,2,AND HOW ODD THE DIRECTIONS FIRL LOOK,AND HOW ODD THE DIRECTIONS WILL LOOK
1,14.9719400406,264.444999,26541,8467.872,88,0.890395879745,2.165,217,69.324,4,20,0,0,ANDERS FACE GREW RED,ANDERS FACE GREW RED
1,14.9719400406,264.444999,26541,8467.872,89,0.860283136368,2.165062,217,69.326,6,33,3,4,MISTRY AGO IS AN AMERICAND PHILIP,MISTER JAGO IS AN AMERICAN PHILIP
1,14.9719400406,264.444999,26541,8467.872,90,0.84308886528,2.17,218,69.484,7,34,4,3,IT'WILL BE NOTISAPPOINTMENT TO ME,IT WILL BE NO DISAPPOINTMENT TO ME
1,14.9719400406,264.444999,26541,8467.872,91,0.843074798584,2.17,218,69.484,3,12,0,0,AH VERY WELL,AH VERY WELL
1,14.9719400406,264.444999,26541,8467.872,92,0.833335876465,2.175,218,69.644,6,26,3,5,ELP WHELL SIR WHAT ABOUT IM,OH WELL SIR WHAT ABOUT HIM
1,14.9719400406,264.444999,26541,8467.872,93,0.847074985504,2.175,218,69.644,3,18,0,0,I DON'T ANTICIPATE,I DON'T ANTICIPATE
1,14.9719400406,264.444999,26541,8467.872,94,0.834462165833,2.175,218,69.644,5,24,0,0,NO MORE THAN THE DANCING,NO MORE THAN THE DANCING
1,14.9719400406,264.444999,26541,8467.872,95,0.875054121017,2.175,218,69.644,2,14,0,0,THE UNIVERSITY,THE UNIVERSITY
1,14.9719400406,264.444999,26541,8467.872,96,0.871199131012,2.179937,218,69.802,3,21,1,1,HES SWIFTLY PUNISHED,HE'S SWIFTLY PUNISHED
1,14.9719400406,264.444999,26541,8467.872,97,0.839258909225,2.18,219,69.804,3,13,0,0,YES DON'T YOU,YES DON'T YOU
1,14.9719400406,264.444999,26541,8467.872,98,0.871338844299,2.18,219,69.804,9,34,0,0,IF I FEEL THAT WAY I FEEL THAT WAY,IF I FEEL THAT WAY I FEEL THAT WAY
1,14.9719400406,264.444999,26541,8467.872,99,0.857100963593,2.19,220,70.124,4,21,0,0,YOU KNOW CAPTAIN LAKE,YOU KNOW CAPTAIN LAKE
1,14.9719400406,264.444999,26541,8467.872,100,0.85033416748,2.19,220,70.124,4,20,0,0,LOOK CLOSELY AT LIFE,LOOK CLOSELY AT LIFE
1,14.9719400406,264.444999,26541,8467.872,101,0.862654924393,2.21,222,70.764,7,27,1,1,POISER IS NOT AT HOME IS HE,POYSER IS NOT AT HOME IS HE
1,14.9719400406,264.444999,26541,8467.872,102,0.881268978119,2.215,222,70.924,7,35,1,1,THEN HE TURNED O ME AGAIN FROWNING,THEN HE TURNED TO ME AGAIN FROWNING
1,14.9719400406,264.444999,26541,8467.872,103,0.882604837418,2.215,222,70.924,2,17,2,9,STUFF ANALSTEDILOS,STEPHANOS DEDALOS
1,14.9719400406,264.444999,26541,8467.872,104,0.854304075241,2.215,222,70.924,7,26,5,6,HORTOUCHES ME AN I AMBED,WHO TOUCHES ME AM I IN BED
1,14.9719400406,264.444999,26541,8467.872,105,0.857830047607,2.215,222,70.924,7,31,0,0,SO IT IS WITH THE LOWER ANIMALS,SO IT IS WITH THE LOWER ANIMALS
1,14.9719400406,264.444999,26541,8467.872,106,0.850878000259,2.215,222,70.924,8,37,3,5,THESE A AVE THE THREE OF MY BROTHERS,THESE HE GAVE TO THREE OF MY BROTHERS
1,14.9719400406,264.444999,26541,8467.872,107,0.909991025925,2.22,223,71.084,8,40,2,4,I SUPPOSE THAT'S THE WHIT SAISON TOO THEN,I SUPPOSE THAT'S THE WET SEASON TOO THEN
1,14.9719400406,264.444999,26541,8467.872,108,0.914115190506,2.225,223,71.244,4,27,3,2,THAT IN VITATION DESIDED HER,THAT INVITATION DECIDED HER
1,14.9719400406,264.444999,26541,8467.872,109,0.882176876068,2.225,223,71.244,8,35,0,0,HE IS THE ONE WITH THE WORST RECORD,HE IS THE ONE WITH THE WORST RECORD
1,14.9719400406,264.444999,26541,8467.872,110,0.902115821838,2.225,223,71.244,10,44,3,6,BUT I STAYED THAT SPRANG HIM BUILT ME A BO,BUT I STAYED THAT SPRING AND BUILT ME A BOAT
1,14.9719400406,264.444999,26541,8467.872,111,0.891956090927,2.225,223,71.244,8,33,0,0,HE TRIED TO THINK HOW IT COULD BE,HE TRIED TO THINK HOW IT COULD BE
1,14.9719400406,264.444999,26541,8467.872,112,0.885164022446,2.23,224,71.404,5,19,4,8,NO WOIT' SUT YOU SON,NO ITS NOT TOO SOON
1,14.9719400406,264.444999,26541,8467.872,113,0.89076089859,2.23,224,71.404,9,49,3,10,RELAPSES IN DECIENCE FOR THE REST OF THE UNNI,RELAPSES INTO SILENCE FOR THE REST OF THE EVENING
1,14.9719400406,264.444999,26541,8467.872,114,0.866337060928,2.235,224,71.564,4,28,2,8,INTERED LORD ARTHUR FLUFANEES,ENTER LORD ARTHUR FLUFFINOSE
1,14.9719400406,264.444999,26541,8467.872,115,0.910359144211,2.235,224,71.564,9,40,5,16,HE ATASOIS NOT EXPECTED US,HE ACTS AS THOUGH HE HAD NOT EXPECTED US
1,14.9719400406,264.444999,26541,8467.872,116,0.924140930176,2.24,225,71.724,8,34,0,0,HOW DID HER MOTHER EVER LET HER GO,HOW DID HER MOTHER EVER LET HER GO
1,14.9719400406,264.444999,26541,8467.872,117,0.910057067871,2.24,225,71.724,6,31,2,4,WILL THE HERENS HERE HIS GROANS,WILL THE HURONS HEAR HIS GROANS
1,14.9719400406,264.444999,26541,8467.872,118,0.921379089355,2.255,226,72.204,3,13,2,8,YOU OR,YOU ARE ACUTE
1,14.9719400406,264.444999,26541,8467.872,119,0.936527967453,2.26,227,72.364,4,16,1,1,TO DAY I SHAUTED,TO DAY I SHOUTED
1,14.9719400406,264.444999,26541,8467.872,120,0.906937122345,2.26,227,72.364,2,15,0,0,SPINNING INDEED,SPINNING INDEED
1,14.9719400406,264.444999,26541,8467.872,121,0.918880224228,2.265,227,72.524,6,31,1,1,AFTER ALL WE WERE AWTULLY YOUNG,AFTER ALL WE WERE AWFULLY YOUNG
1,14.9719400406,264.444999,26541,8467.872,122,0.89720416069,2.27,228,72.684,8,38,1,3,AND ALL THE BRETHROOM WHICH ARE WITH ME,AND ALL THE BRETHREN WHICH ARE WITH ME
1,14.9719400406,264.444999,26541,8467.872,123,0.909668922424,2.275,228,72.844,5,27,2,3,SOMEHOW I AD CROW NERVOUS,SOMEHOW I HAD GROWN NERVOUS
1,14.9719400406,264.444999,26541,8467.872,124,0.8812520504,2.275,228,72.844,5,26,0,0,THE CAPTAIN SHOOK HIS HEAD,THE CAPTAIN SHOOK HIS HEAD
1,14.9719400406,264.444999,26541,8467.872,125,0.900962114334,2.28,229,73.004,3,22,1,3,MISTER OTLES INDEED,MISTER OTTLEY'S INDEED
1,14.9719400406,264.444999,26541,8467.872,126,0.923457145691,2.28,229,73.004,5,17,0,0,SO IT SEEMS TO ME,SO IT SEEMS TO ME
1,14.9719400406,264.444999,26541,8467.872,127,0.945309877396,2.29,230,73.324,7,36,1,1,SHE HAS BEEN DEAD THES TWENTY YEARS,SHE HAS BEEN DEAD THESE TWENTY YEARS
1,14.9719400406,264.444999,26541,8467.872,128,0.93523812294,2.295,230,73.484,5,22,0,0,HE ONLY SHOOK HIS HEAD,HE ONLY SHOOK HIS HEAD
2,16.7054531574,320.205062,32113,10252.194,129,0.989053010941,2.3,231,73.644,5,24,0,0,THE COUNT SHOOK HIS HEAD,THE COUNT SHOOK HIS HEAD
2,16.7054531574,320.205062,32113,10252.194,130,0.919808864594,2.305,231,73.804,5,25,1,1,SHE GATHERED UP HER RAINS,SHE GATHERED UP HER REINS
2,16.7054531574,320.205062,32113,10252.194,131,0.953374147415,2.31,232,73.964,3,21,0,0,OCEAN REIGNED SUPREME,OCEAN REIGNED SUPREME
2,16.7054531574,320.205062,32113,10252.194,132,0.926611185074,2.315,232,74.124,8,33,0,0,WHY SHOULD HE NOT BE AS OTHER MEN,WHY SHOULD HE NOT BE AS OTHER MEN
2,16.7054531574,320.205062,32113,10252.194,133,0.910529136658,2.315,232,74.124,8,38,0,0,I GET NOTHING BUT MISERY OUT OF EITHER,I GET NOTHING BUT MISERY OUT OF EITHER
2,16.7054531574,320.205062,32113,10252.194,134,0.939065933228,2.325,233,74.444,7,37,4,7,I HAVE MAYOWDRIASONS MISTER MARCHAL,I HAVE MY OWN REASONS MISTER MARSHALL
2,16.7054531574,320.205062,32113,10252.194,135,0.911751031876,2.325,233,74.444,7,33,2,5,FROM GLAD SHE'S HELD AR OWN SINCE,I'M GLAD SHE'S HELD HER OWN SINCE
2,16.7054531574,320.205062,32113,10252.194,136,0.969514131546,2.335,234,74.764,5,33,3,6,THE VERY BILITY OF MULTIFUL PARTS,THE VARIABILITY OF MULTIPLE PARTS
2,16.7054531574,320.205062,32113,10252.194,137,0.916966199875,2.335,234,74.764,8,41,2,3,ALMOST INSTANTLY YHO AS FORCED TO THE TOP,ALMOST INSTANTLY HE WAS FORCED TO THE TOP
2,16.7054531574,320.205062,32113,10252.194,138,0.916064023972,2.335,234,74.764,6,26,2,1,NEVER THATSIR HE HAD SAID,NEVER THAT SIR HE HAD SAID
2,16.7054531574,320.205062,32113,10252.194,139,0.939008951187,2.335,234,74.764,4,17,1,2,AND LOVE BE FALTS,AND LOVE BE FALSE
2,16.7054531574,320.205062,32113,10252.194,140,0.92098903656,2.34,235,74.924,8,34,0,0,I KNOW HE HAD IT THIS VERY EVENING,I KNOW HE HAD IT THIS VERY EVENING
2,16.7054531574,320.205062,32113,10252.194,141,0.951283931732,2.34,235,74.924,7,34,0,0,BUT NOW NOTHING COULD HOLD ME BACK,BUT NOW NOTHING COULD HOLD ME BACK
2,16.7054531574,320.205062,32113,10252.194,142,0.93887090683,2.34,235,74.924,5,27,1,1,I BOLDLY LIGHTED MY THEROOT,I BOLDLY LIGHTED MY CHEROOT
2,16.7054531574,320.205062,32113,10252.194,143,0.923226118088,2.34,235,74.924,7,31,2,3,THE CHEIR WAS EMPTY LET HE KNEW,THE CHAIR WAS EMPTY BUT HE KNEW
2,16.7054531574,320.205062,32113,10252.194,144,0.964375019073,2.35,236,75.244,7,38,1,1,HAVE I TOLD THE TRUTH MISTER GILCRIST,HAVE I TOLD THE TRUTH MISTER GILCHRIST
2,16.7054531574,320.205062,32113,10252.194,145,0.934054851532,2.35,236,75.244,4,23,2,5,LEATER REHLY ONE QUART,LITER ROUGHLY ONE QUART
2,16.7054531574,320.205062,32113,10252.194,146,0.930433988571,2.355,236,75.404,6,23,4,11,WAS THE PEUR F,IT WAS THE BEAUTY OF IT
2,16.7054531574,320.205062,32113,10252.194,147,1.0000038147,2.355,236,75.404,6,36,2,3,WERELIEAVING ON THE ABRAHAM LINCOLN,WE'RE LEAVING ON THE ABRAHAM LINCOLN
2,16.7054531574,320.205062,32113,10252.194,148,0.940931081772,2.36,237,75.564,5,21,1,2,IF I CAN GET PATIENCE,IF I CAN GET PATIENTS
2,16.7054531574,320.205062,32113,10252.194,149,0.95051407814,2.37,238,75.884,5,25,1,1,IS SPOILS ONE'S BEST WORK,IT SPOILS ONE'S BEST WORK
2,16.7054531574,320.205062,32113,10252.194,150,0.964375019073,2.37,238,75.884,6,24,1,1,YES RACHEL I DO ROVE YOU,YES RACHEL I DO LOVE YOU
2,16.7054531574,320.205062,32113,10252.194,151,0.952026128769,2.375,238,76.044,7,33,0,0,MOTHER DEAR FATHER DO YOU HEAR ME,MOTHER DEAR FATHER DO YOU HEAR ME
2,16.7054531574,320.205062,32113,10252.194,152,0.957317113876,2.375,238,76.044,6,23,0,0,YOU KNOW HIM I THINK SO,YOU KNOW HIM I THINK SO
2,16.7054531574,320.205062,32113,10252.194,153,1.02402997017,2.385,239,76.364,9,38,0,0,THIS IS OUR LAST FEAST WITH YOU I SAID,THIS IS OUR LAST FEAST WITH YOU I SAID
2,16.7054531574,320.205062,32113,10252.194,154,0.956898927689,2.385,239,76.364,5,33,0,0,I DIDN'T PREACH WITHOUT DIRECTION,I DIDN'T PREACH WITHOUT DIRECTION
2,16.7054531574,320.205062,32113,10252.194,155,0.96518611908,2.385,239,76.364,4,22,1,3,THE PROBLEM WAS SOBTE,THE PROBLEM WAS SOLVED
2,16.7054531574,320.205062,32113,10252.194,156,0.949305057526,2.385,239,76.364,4,19,2,7,HE KNOS HIS DECERT,HE NODS HIS CONSENT
