=======================================================
acc,=,23.0
use_set,=,libri
hold_sec,=,1.0
batch_size_val,=,6
continue_from,=,models/deepspeech_20.pth.tar
save_folder,=,models/
force_duration,=,-1.0
hold_idx,=,-1
start_epoch,=,-1
checkpoint,=,True
seed,=,1
model_path,=,models/deepspeech_final.pth.tar
batch_1_file,=,fd-1.0_bs1_gpuFalse.csv
n_trials,=,-1
cpu,=,1
=======================================================
batch_num,batch_latency,batch_duration_s,batch_seq_len,batch_size_kb,item_num,item_latency,item_duration_s,item_seq_len,item_size_kb,word_count,char_count,word_err_count,char_err_count,pred,target
4,1.40611791611,11.49,1153,367.944,24,0.766184806824,1.94,195,62.124,4,20,0,0,IT IS ANNOYANCE THEN,IT IS ANNOYANCE THEN
5,1.43656015396,11.74,1178,375.944,25,0.750593185425,1.945,195,62.284,5,23,1,1,IT WAS WRITTEN IN LETIN,IT WAS WRITTEN IN LATIN
5,1.43656015396,11.74,1178,375.944,26,0.738418102264,1.95,196,62.444,8,33,1,1,HAVE I TOLD YOU ABOUT MY NEW PLA,HAVE I TOLD YOU ABOUT MY NEW PLAY
5,1.43656015396,11.74,1178,375.944,27,0.731428861618,1.955,196,62.604,4,21,4,8,SUPPOSITS OF BRAND,SUPPOSE IT'S A FRIEND
5,1.43656015396,11.74,1178,375.944,28,0.718180179596,1.955,196,62.604,6,30,1,2,WHERE WAS THE USE OF AMAGININ,WHERE WAS THE USE OF IMAGINING
5,1.43656015396,11.74,1178,375.944,29,0.751924991608,1.96,197,62.764,6,27,0,0,THAT'S THE WAY OF THE WORLD,THAT'S THE WAY OF THE WORLD
5,1.43656015396,11.74,1178,375.944,30,0.757597923279,1.975,198,63.244,3,22,1,1,EXPERIENCE PROVES THAS,EXPERIENCE PROVES THIS
6,1.41298508644,11.915,1196,381.544,31,0.737274885178,1.975,198,63.244,8,35,2,1,WE DON'T KNOW WHEREIT WILL TAKE US,WE DON'T KNOW WHERE IT WILL TAKE US
6,1.41298508644,11.915,1196,381.544,32,0.767621994019,1.98,199,63.404,4,18,1,1,I WILL PRACTISE IT,I WILL PRACTICE IT
6,1.41298508644,11.915,1196,381.544,33,0.754194974899,1.98,199,63.404,6,23,0,0,ONLY FOR A MINUTE OR SO,ONLY FOR A MINUTE OR SO
6,1.41298508644,11.915,1196,381.544,34,0.74556016922,1.99,200,63.724,6,29,3,3,BUT WE'REGOING JUST E SAME,BUT WE'RE GOING JUST THE SAME
6,1.41298508644,11.915,1196,381.544,35,0.748847961426,1.995,200,63.884,6,28,1,1,I NAMED NINE OTHERS IND SAID,I NAMED NINE OTHERS AND SAID
6,1.41298508644,11.915,1196,381.544,36,0.72549700737,1.995,200,63.884,3,20,1,6,FERNETIAN VERY GOOD,PHOENICIAN VERY GOOD
7,1.41911697388,12.055,1211,386.024,37,0.748351097107,2.0,201,64.044,5,22,0,0,NO GOOD MY DEAR WATSON,NO GOOD MY DEAR WATSON
7,1.41911697388,12.055,1211,386.024,38,0.737683057785,2.0,201,64.044,4,22,4,11,FOU TELL O LA,WON'T YOU TELL DOUGLAS
7,1.41911697388,12.055,1211,386.024,39,0.745793104172,2.005,201,64.204,5,28,2,2,AT ANOTHER TIME HAROLD ASKE,AT ANOTHER TIME HARALD ASKED
7,1.41911697388,12.055,1211,386.024,40,0.744273900986,2.01,202,64.364,3,15,1,1,YES SAID RECHEL,YES SAID RACHEL
7,1.41911697388,12.055,1211,386.024,41,0.773349046707,2.02,203,64.684,2,13,1,2,SQUEAK SQUICK,SQUEAK SQUEAK
7,1.41911697388,12.055,1211,386.024,42,0.806504011154,2.02,203,64.684,5,28,1,1,TO MORROW AS THE EXAMINATION,TO MORROW IS THE EXAMINATION
8,1.45795989037,12.2,1225,390.664,43,0.766587972641,2.02,203,64.684,6,28,4,6,THE LAT A JECKEDHIM THEN,THE LAD HAD CHECKED HIM THEN
8,1.45795989037,12.2,1225,390.664,44,0.761489868164,2.025,203,64.844,8,33,3,6,HE WAS THE LAST ATURND TO CRYST,HE WAS THE LAST TO TURN TO CHRIST
8,1.45795989037,12.2,1225,390.664,45,0.761103868484,2.03,204,65.004,6,33,2,2,FROBABLY NOT TLL THE SECOND POST,PROBABLY NOT TILL THE SECOND POST
8,1.45795989037,12.2,1225,390.664,46,0.760459184647,2.035,204,65.164,5,29,5,14,AD AXANDER THAT OU SLEEPLY,ALEXANDRA LETS YOU SLEEP LATE
8,1.45795989037,12.2,1225,390.664,47,0.780654907227,2.04,205,65.324,6,29,2,4,IT A STOCK COMPANY IN RICH,IT'S A STOCK COMPANY AND RICH
8,1.45795989037,12.2,1225,390.664,48,0.741975069046,2.05,206,65.644,2,14,0,0,ROBIN FITZOOTH,ROBIN FITZOOTH
9,1.52014613152,12.425,1247,397.864,49,0.818405866623,2.06,207,65.964,5,25,1,1,AND ONE MORE THES MORNING,AND ONE MORE THIS MORNING
9,1.52014613152,12.425,1247,397.864,50,0.779381036758,2.06,207,65.964,7,34,0,0,THE ROOM WAS EMPTY WHEN HE ENTERED,THE ROOM WAS EMPTY WHEN HE ENTERED
9,1.52014613152,12.425,1247,397.864,51,0.815972805023,2.065,207,66.124,9,40,6,13,I DON'T MOT ESTAND AROUND OF NOGON,I DON'T WANT TO STAND AROUND AND LOOK ON
9,1.52014613152,12.425,1247,397.864,52,0.785700082779,2.065,207,66.124,7,29,0,0,HE PUT HIS SHOES ON THE TABLE,HE PUT HIS SHOES ON THE TABLE
9,1.52014613152,12.425,1247,397.864,53,0.806025028229,2.085,209,66.764,5,23,0,0,HE COULD WAIT NO LONGER,HE COULD WAIT NO LONGER
9,1.52014613152,12.425,1247,397.864,54,0.815541982651,2.09,210,66.924,7,26,3,4,HO BARTLY WHAT AM MI TO DO,OH BARTLEY WHAT AM I TO DO
10,1.5042309761,12.625,1268,404.264,55,0.818020105362,2.09,210,66.924,7,30,0,0,I GOT IN ABOUT TEN MINUTES AGO,I GOT IN ABOUT TEN MINUTES AGO
10,1.5042309761,12.625,1268,404.264,56,0.822565078735,2.1,211,67.244,8,41,1,1,SHE DOESN'T TAKE OP WITH ANYBODY YOU KNOW,SHE DOESN'T TAKE UP WITH ANYBODY YOU KNOW
10,1.5042309761,12.625,1268,404.264,57,0.808811903,2.105,211,67.404,6,28,3,3,THE WORK HAD THE BECONDENSED,THE WORK HAD TO BE CONDENSED
10,1.5042309761,12.625,1268,404.264,58,0.818642854691,2.11,212,67.564,6,24,2,2,WHYRE WE TO BE DIVIDED,WHY ARE WE TO BE DIVIDED
10,1.5042309761,12.625,1268,404.264,59,0.811965227127,2.11,212,67.564,3,15,0,0,SLANG IS ODIOUS,SLANG IS ODIOUS
10,1.5042309761,12.625,1268,404.264,60,0.811249017715,2.11,212,67.564,5,26,2,4,ALEXENDRA DID NOT SET DOWN,ALEXANDER DID NOT SIT DOWN
11,1.54708003998,12.675,1273,405.864,61,0.809167146683,2.11,212,67.564,8,28,5,7,HE HAS BUT A BAY THAN TEN SAI,HE IS BUT A BOY THE MEN SAID
11,1.54708003998,12.675,1273,405.864,62,0.798635005951,2.11,212,67.564,2,13,1,2,FINE CLORRIOUS,FINE GLORIOUS
11,1.54708003998,12.675,1273,405.864,63,0.817686080933,2.11,212,67.564,7,32,1,1,I PAINTED THE EYES WRED FOR ANGER,I PAINTED THE EYES RED FOR ANGER
11,1.54708003998,12.675,1273,405.864,64,0.801037073135,2.11,212,67.564,3,19,3,7,HESTORYS WIE,THE STORY'S WRITTEN
11,1.54708003998,12.675,1273,405.864,65,0.797168016434,2.11,212,67.564,4,14,0,0,I AM VERY GLAD,I AM VERY GLAD
11,1.54708003998,12.675,1273,405.864,66,0.823714971542,2.125,213,68.044,6,26,0,0,ALL IS SAID WITHOUT A WORD,ALL IS SAID WITHOUT A WORD
12,1.54650092125,12.79,1283,409.544,67,0.848937034607,2.125,213,68.044,5,28,2,5,ALIZE OF PARSONS SHOOK HER HEAD,ELIZA PARSONS SHOOK HER HEAD
12,1.54650092125,12.79,1283,409.544,68,0.840614080429,2.13,214,68.204,4,27,0,0,THE WOMAN SEEMED THOUGHTFUL,THE WOMAN SEEMED THOUGHTFUL
12,1.54650092125,12.79,1283,409.544,69,0.835975885391,2.13,214,68.204,7,36,2,5,AN THE LEADER PARTED FROM THE LI,THEN THE LEADER PARTED FROM THE LINE
12,1.54650092125,12.79,1283,409.544,70,0.811671972275,2.135,214,68.364,6,30,3,7,I'LL PAY LL THE COSPICEITES,I'LL PAY ALL THE COSTS BESIDES
12,1.54650092125,12.79,1283,409.544,71,0.822410106659,2.135,214,68.364,7,32,2,2,BRING IN THE DABLEWE ARE HUNGRY,BRING IN THE TABLE WE ARE HUNGRY
12,1.54650092125,12.79,1283,409.544,72,0.83673286438,2.135,214,68.364,3,13,0,0,WHAT IS SLANG,WHAT IS SLANG
13,1.56224393845,12.84,1289,411.144,73,0.852514982224,2.135,214,68.364,7,38,0,0,YOU DON'T SEEM TO REALIZE THE POSITION,YOU DON'T SEEM TO REALIZE THE POSITION
13,1.56224393845,12.84,1289,411.144,74,0.855401992798,2.14,215,68.524,6,19,2,3,IT ISN'T DUTY SAID I,IT IS A DUTY SAID I
13,1.56224393845,12.84,1289,411.144,75,0.830200910568,2.14,215,68.524,4,23,0,0,AIN'T THEY THE GREATEST,AIN'T THEY THE GREATEST
13,1.56224393845,12.84,1289,411.144,76,0.835955142975,2.14,215,68.524,7,37,0,0,YOUR MOTHER THE QUEEN WAS STANDING BY,YOUR MOTHER THE QUEEN WAS STANDING BY
13,1.56224393845,12.84,1289,411.144,77,0.813640117645,2.14,215,68.524,6,26,0,0,HE MAKES IT SORT OF COZIER,HE MAKES IT SORT OF COZIER
13,1.56224393845,12.84,1289,411.144,78,0.871991872787,2.145,215,68.684,5,23,1,2,I LUDE TO THE GODDESS,I ALLUDE TO THE GODDESS
14,1.61897182465,12.925,1297,413.864,79,0.855184078217,2.145,215,68.684,6,31,1,1,JUST CLOSE THE DOOR SAID HOMES,JUST CLOSE THE DOOR SAID HOLMES
14,1.61897182465,12.925,1297,413.864,80,0.876811981201,2.15,216,68.844,4,14,0,0,NOW TO BED BOY,NOW TO BED BOY
14,1.61897182465,12.925,1297,413.864,81,0.867705106735,2.155,216,69.004,5,20,2,2,SO WIT IS SAND ANDERS,SO IT IS SAID ANDERS
14,1.61897182465,12.925,1297,413.864,82,0.833107948303,2.155,216,69.004,4,28,2,5,THE FORMER BEOLORY GROANE,THE FORMER BOOLOOROO GROANED
14,1.61897182465,12.925,1297,413.864,83,0.883682966232,2.16,217,69.164,6,29,1,1,WERN'T YOU HAPPY THEN AT ALL,WEREN'T YOU HAPPY THEN AT ALL
14,1.61897182465,12.925,1297,413.864,84,0.829483032227,2.16,217,69.164,5,26,2,5,BUT THAT IS CATFEIR'S NIFE,BUT THAT IS KAFFAR'S KNIFE
15,1.61336493492,12.990062,1303,415.946,85,0.889572143555,2.16,217,69.164,7,22,1,1,HIM TO BE OR NOT TO BE,HAM TO BE OR NOT TO BE
15,1.61336493492,12.990062,1303,415.946,86,0.836894989014,2.165,217,69.324,7,33,0,0,SO WE HARRIED THE COAST OF NORWAY,SO WE HARRIED THE COAST OF NORWAY
15,1.61336493492,12.990062,1303,415.946,87,0.834753036499,2.165,217,69.324,7,36,1,2,AND HOW ODD THE DIRECTIONS FIRL LOOK,AND HOW ODD THE DIRECTIONS WILL LOOK
15,1.61336493492,12.990062,1303,415.946,88,0.832363843918,2.165,217,69.324,4,20,0,0,ANDERS FACE GREW RED,ANDERS FACE GREW RED
15,1.61336493492,12.990062,1303,415.946,89,0.844964981079,2.165062,217,69.326,6,33,3,4,MISTRY AGO IS AN AMERICAND PHILIP,MISTER JAGO IS AN AMERICAN PHILIP
15,1.61336493492,12.990062,1303,415.946,90,0.854846000671,2.17,218,69.484,7,34,4,3,IT'WILL BE NOTISAPPOINTMENT TO ME,IT WILL BE NO DISAPPOINTMENT TO ME
16,1.64654302597,13.049937,1308,417.862,91,0.836399078369,2.17,218,69.484,3,12,0,0,AH VERY WELL,AH VERY WELL
16,1.64654302597,13.049937,1308,417.862,92,0.856743812561,2.175,218,69.644,6,26,3,5,ELP WHELL SIR WHAT ABOUT IM,OH WELL SIR WHAT ABOUT HIM
16,1.64654302597,13.049937,1308,417.862,93,0.836374044418,2.175,218,69.644,3,18,0,0,I DON'T ANTICIPATE,I DON'T ANTICIPATE
16,1.64654302597,13.049937,1308,417.862,94,0.871245145798,2.175,218,69.644,5,24,0,0,NO MORE THAN THE DANCING,NO MORE THAN THE DANCING
16,1.64654302597,13.049937,1308,417.862,95,0.847681045532,2.175,218,69.644,2,14,0,0,THE UNIVERSITY,THE UNIVERSITY
16,1.64654302597,13.049937,1308,417.862,96,0.839581012726,2.179937,218,69.802,3,21,1,1,HES SWIFTLY PUNISHED,HE'S SWIFTLY PUNISHED
17,1.60393500328,13.165,1322,421.544,97,0.86229300499,2.18,219,69.804,3,13,0,0,YES DON'T YOU,YES DON'T YOU
17,1.60393500328,13.165,1322,421.544,98,0.877382040024,2.18,219,69.804,9,34,1,1,IF I FEEL THAT WAY I FEEL THAT WA,IF I FEEL THAT WAY I FEEL THAT WAY
17,1.60393500328,13.165,1322,421.544,99,0.836998939514,2.19,220,70.124,4,21,0,0,YOU KNOW CAPTAIN LAKE,YOU KNOW CAPTAIN LAKE
17,1.60393500328,13.165,1322,421.544,100,0.840907096863,2.19,220,70.124,4,20,0,0,LOOK CLOSELY AT LIFE,LOOK CLOSELY AT LIFE
17,1.60393500328,13.165,1322,421.544,101,0.852919101715,2.21,222,70.764,7,27,1,1,POISER IS NOT AT HOME IS HE,POYSER IS NOT AT HOME IS HE
17,1.60393500328,13.165,1322,421.544,102,0.875627994537,2.215,222,70.924,7,35,1,1,THEN HE TURNED O ME AGAIN FROWNING,THEN HE TURNED TO ME AGAIN FROWNING
18,1.67411994934,13.305,1334,426.024,103,0.896391153336,2.215,222,70.924,2,17,2,9,STUFF ANALSTEDILOS,STEPHANOS DEDALOS
18,1.67411994934,13.305,1334,426.024,104,0.8797519207,2.215,222,70.924,7,26,5,6,HORTOUCHES ME AN I AMBED,WHO TOUCHES ME AM I IN BED
18,1.67411994934,13.305,1334,426.024,105,0.840293884277,2.215,222,70.924,7,31,0,0,SO IT IS WITH THE LOWER ANIMALS,SO IT IS WITH THE LOWER ANIMALS
18,1.67411994934,13.305,1334,426.024,106,0.857048034668,2.215,222,70.924,8,37,3,5,THESE A AVE THE THREE OF MY BROTHERS,THESE HE GAVE TO THREE OF MY BROTHERS
18,1.67411994934,13.305,1334,426.024,107,0.842198133469,2.22,223,71.084,8,40,2,4,I SUPPOSE THAT'S THE WHIT SAISON TOO THEN,I SUPPOSE THAT'S THE WET SEASON TOO THEN
18,1.67411994934,13.305,1334,426.024,108,0.893752098083,2.225,223,71.244,4,27,3,2,THAT IN VITATION DESIDED HER,THAT INVITATION DECIDED HER
19,1.68340682983,13.37,1341,428.104,109,0.901110887527,2.225,223,71.244,8,35,0,0,HE IS THE ONE WITH THE WORST RECORD,HE IS THE ONE WITH THE WORST RECORD
19,1.68340682983,13.37,1341,428.104,110,0.856942892075,2.225,223,71.244,10,44,3,6,BUT I STAYED THAT SPRANG HIM BUILT ME A BO,BUT I STAYED THAT SPRING AND BUILT ME A BOAT
19,1.68340682983,13.37,1341,428.104,111,0.874300003052,2.225,223,71.244,8,33,0,0,HE TRIED TO THINK HOW IT COULD BE,HE TRIED TO THINK HOW IT COULD BE
19,1.68340682983,13.37,1341,428.104,112,0.864015102386,2.23,224,71.404,5,19,4,8,NO WOIT' SUT YOU SON,NO ITS NOT TOO SOON
19,1.68340682983,13.37,1341,428.104,113,0.89720582962,2.23,224,71.404,9,49,3,10,RELAPSES IN DECIENCE FOR THE REST OF THE UNNI,RELAPSES INTO SILENCE FOR THE REST OF THE EVENING
19,1.68340682983,13.37,1341,428.104,114,0.879213094711,2.235,224,71.564,4,28,2,8,INTERED LORD ARTHUR FLUFANEES,ENTER LORD ARTHUR FLUFFINOSE
20,1.63829898834,13.49,1354,431.944,115,0.882691144943,2.235,224,71.564,9,40,5,16,HE ATASOIS NOT EXPECTED US,HE ACTS AS THOUGH HE HAD NOT EXPECTED US
20,1.63829898834,13.49,1354,431.944,116,0.871379137039,2.24,225,71.724,8,34,0,0,HOW DID HER MOTHER EVER LET HER GO,HOW DID HER MOTHER EVER LET HER GO
20,1.63829898834,13.49,1354,431.944,117,0.911715984344,2.24,225,71.724,6,31,2,4,WILL THE HERENS HERE HIS GROANS,WILL THE HURONS HEAR HIS GROANS
20,1.63829898834,13.49,1354,431.944,118,0.883148908615,2.255,226,72.204,3,13,2,8,YOU OR,YOU ARE ACUTE
20,1.63829898834,13.49,1354,431.944,119,0.909309148788,2.26,227,72.364,4,16,1,1,TO DAY I SHAUTED,TO DAY I SHOUTED
20,1.63829898834,13.49,1354,431.944,120,0.927289009094,2.26,227,72.364,2,15,0,0,SPINNING INDEED,SPINNING INDEED
21,1.67982602119,13.645,1369,436.904,121,0.910009860992,2.265,227,72.524,6,31,1,1,AFTER ALL WE WERE AWTULLY YOUNG,AFTER ALL WE WERE AWFULLY YOUNG
21,1.67982602119,13.645,1369,436.904,122,0.882248878479,2.27,228,72.684,8,38,1,3,AND ALL THE BRETHROOM WHICH ARE WITH ME,AND ALL THE BRETHREN WHICH ARE WITH ME
21,1.67982602119,13.645,1369,436.904,123,0.91224193573,2.275,228,72.844,5,27,2,3,SOMEHOW I AD CROW NERVOUS,SOMEHOW I HAD GROWN NERVOUS
21,1.67982602119,13.645,1369,436.904,124,0.920303821564,2.275,228,72.844,5,26,0,0,THE CAPTAIN SHOOK HIS HEAD,THE CAPTAIN SHOOK HIS HEAD
21,1.67982602119,13.645,1369,436.904,125,0.90655708313,2.28,229,73.004,3,22,1,3,MISTER OTLES INDEED,MISTER OTTLEY'S INDEED
21,1.67982602119,13.645,1369,436.904,126,0.948505878448,2.28,229,73.004,5,17,0,0,SO IT SEEMS TO ME,SO IT SEEMS TO ME
22,1.73421692848,13.815,1386,442.344,127,0.918544054031,2.29,230,73.324,7,36,1,1,SHE HAS BEEN DEAD THES TWENTY YEARS,SHE HAS BEEN DEAD THESE TWENTY YEARS
22,1.73421692848,13.815,1386,442.344,128,0.896847963333,2.295,230,73.484,5,22,0,0,HE ONLY SHOOK HIS HEAD,HE ONLY SHOOK HIS HEAD
22,1.73421692848,13.815,1386,442.344,129,0.90164899826,2.3,231,73.644,5,24,0,0,THE COUNT SHOOK HIS HEAD,THE COUNT SHOOK HIS HEAD
22,1.73421692848,13.815,1386,442.344,130,0.913064002991,2.305,231,73.804,5,25,1,1,SHE GATHERED UP HER RAINS,SHE GATHERED UP HER REINS
22,1.73421692848,13.815,1386,442.344,131,0.89940905571,2.31,232,73.964,3,21,0,0,OCEAN REIGNED SUPREME,OCEAN REIGNED SUPREME
22,1.73421692848,13.815,1386,442.344,132,0.889765024185,2.315,232,74.124,8,33,0,0,WHY SHOULD HE NOT BE AS OTHER MEN,WHY SHOULD HE NOT BE AS OTHER MEN
23,1.69826698303,13.97,1400,447.304,133,0.911271810532,2.315,232,74.124,8,38,0,0,I GET NOTHING BUT MISERY OUT OF EITHER,I GET NOTHING BUT MISERY OUT OF EITHER
23,1.69826698303,13.97,1400,447.304,134,0.938575029373,2.325,233,74.444,7,37,4,7,I HAVE MAYOWDRIASONS MISTER MARCHAL,I HAVE MY OWN REASONS MISTER MARSHALL
23,1.69826698303,13.97,1400,447.304,135,0.918475151062,2.325,233,74.444,7,33,2,5,FROM GLAD SHE'S HELD AR OWN SINCE,I'M GLAD SHE'S HELD HER OWN SINCE
23,1.69826698303,13.97,1400,447.304,136,0.933109045029,2.335,234,74.764,5,33,3,6,THE VERY BILITY OF MULTIFUL PARTS,THE VARIABILITY OF MULTIPLE PARTS
23,1.69826698303,13.97,1400,447.304,137,0.923929929733,2.335,234,74.764,8,41,3,4,ALMOST INSTANTLY YHO AS FORCED TO THE TO,ALMOST INSTANTLY HE WAS FORCED TO THE TOP
23,1.69826698303,13.97,1400,447.304,138,0.89798283577,2.335,234,74.764,6,26,2,1,NEVER THATSIR HE HAD SAID,NEVER THAT SIR HE HAD SAID
24,1.68470692635,14.045,1410,449.704,139,0.905144929886,2.335,234,74.764,4,17,1,2,AND LOVE BE FALTS,AND LOVE BE FALSE
24,1.68470692635,14.045,1410,449.704,140,0.891617059708,2.34,235,74.924,8,34,1,1,I KNOW HE HAD IT THIS VERY EVENIN,I KNOW HE HAD IT THIS VERY EVENING
24,1.68470692635,14.045,1410,449.704,141,0.933222055435,2.34,235,74.924,7,34,0,0,BUT NOW NOTHING COULD HOLD ME BACK,BUT NOW NOTHING COULD HOLD ME BACK
24,1.68470692635,14.045,1410,449.704,142,0.931493997574,2.34,235,74.924,5,27,1,1,I BOLDLY LIGHTED MY THEROOT,I BOLDLY LIGHTED MY CHEROOT
24,1.68470692635,14.045,1410,449.704,143,0.955968141556,2.34,235,74.924,7,31,2,3,THE CHEIR WAS EMPTY LET HE KNEW,THE CHAIR WAS EMPTY BUT HE KNEW
24,1.68470692635,14.045,1410,449.704,144,0.912889003754,2.35,236,75.244,7,38,1,1,HAVE I TOLD THE TRUTH MISTER GILCRIST,HAVE I TOLD THE TRUTH MISTER GILCHRIST
25,1.83197999001,14.16,1421,453.384,145,0.961202144623,2.35,236,75.244,4,23,2,5,LEATER REHLY ONE QUART,LITER ROUGHLY ONE QUART
25,1.83197999001,14.16,1421,453.384,146,0.925288915634,2.355,236,75.404,6,23,4,11,WAS THE PEUR F,IT WAS THE BEAUTY OF IT
25,1.83197999001,14.16,1421,453.384,147,0.928401947021,2.355,236,75.404,6,36,2,3,WERELIEAVING ON THE ABRAHAM LINCOLN,WE'RE LEAVING ON THE ABRAHAM LINCOLN
25,1.83197999001,14.16,1421,453.384,148,0.927597045898,2.36,237,75.564,5,21,1,2,IF I CAN GET PATIENCE,IF I CAN GET PATIENTS
25,1.83197999001,14.16,1421,453.384,149,0.921340942383,2.37,238,75.884,5,25,1,1,IS SPOILS ONE'S BEST WORK,IT SPOILS ONE'S BEST WORK
25,1.83197999001,14.16,1421,453.384,150,0.928708076477,2.37,238,75.884,6,24,1,1,YES RACHEL I DO ROVE YOU,YES RACHEL I DO LOVE YOU
26,1.82185697556,14.29,1432,457.544,151,0.918691158295,2.375,238,76.044,7,33,0,0,MOTHER DEAR FATHER DO YOU HEAR ME,MOTHER DEAR FATHER DO YOU HEAR ME
26,1.82185697556,14.29,1432,457.544,152,0.934478998184,2.375,238,76.044,6,23,0,0,YOU KNOW HIM I THINK SO,YOU KNOW HIM I THINK SO
26,1.82185697556,14.29,1432,457.544,153,0.938282966614,2.385,239,76.364,9,38,0,0,THIS IS OUR LAST FEAST WITH YOU I SAID,THIS IS OUR LAST FEAST WITH YOU I SAID
26,1.82185697556,14.29,1432,457.544,154,0.91695189476,2.385,239,76.364,5,33,0,0,I DIDN'T PREACH WITHOUT DIRECTION,I DIDN'T PREACH WITHOUT DIRECTION
26,1.82185697556,14.29,1432,457.544,155,0.933942079544,2.385,239,76.364,4,22,1,3,THE PROBLEM WAS SOBTE,THE PROBLEM WAS SOLVED
26,1.82185697556,14.29,1432,457.544,156,0.92161488533,2.385,239,76.364,4,19,2,7,HE KNOS HIS DECERT,HE NODS HIS CONSENT
27,1.82169795036,14.34,1439,459.144,157,0.938136100769,2.385,239,76.364,6,33,2,5,BEXTREMENDOUSLY WELL PUT ON TOO,IT'S TREMENDOUSLY WELL PUT ON TOO
27,1.82169795036,14.34,1439,459.144,158,0.958142995834,2.39,240,76.524,9,39,2,3,O BUT I'M GLAD TO GET THIS PLACE MOD,OH BUT I'M GLAD TO GET THIS PLACE MOWED
27,1.82169795036,14.34,1439,459.144,159,0.921789169312,2.39,240,76.524,8,45,3,5,THE HOUSEKEEPER LED THE WAY IN BET FOLLOW,THE HOUSEKEEPER LED THE WAY AND BETH FOLLOWED
