=======================================================
acc,=,23.0
use_set,=,libri
hold_sec,=,1.0
batch_size_val,=,4
continue_from,=,models/deepspeech_20.pth.tar
save_folder,=,models/
force_duration,=,-1.0
hold_idx,=,-1
start_epoch,=,-1
checkpoint,=,True
seed,=,1
model_path,=,models/deepspeech_final.pth.tar
batch_1_file,=,fd-1.0_bs1_gpuFalse.csv
n_trials,=,-1
cpu,=,1
=======================================================
batch_num,batch_latency,batch_duration_s,batch_seq_len,batch_size_kb,item_num,item_latency,item_duration_s,item_seq_len,item_size_kb,word_count,char_count,word_err_count,char_err_count,pred,target
26,1.34333610535,8.855,888,283.536,104,0.881276845932,2.215,222,70.924,7,26,5,6,HORTOUCHES ME AN I AMBED,WHO TOUCHES ME AM I IN BED
27,1.38528800011,8.875,890,284.176,105,0.897789001465,2.215,222,70.924,7,31,0,0,SO IT IS WITH THE LOWER ANIMALS,SO IT IS WITH THE LOWER ANIMALS
27,1.38528800011,8.875,890,284.176,106,0.877950191498,2.215,222,70.924,8,37,3,5,THESE A AVE THE THREE OF MY BROTHERS,THESE HE GAVE TO THREE OF MY BROTHERS
27,1.38528800011,8.875,890,284.176,107,0.905402898788,2.22,223,71.084,8,40,2,4,I SUPPOSE THAT'S THE WHIT SAISON TOO THEN,I SUPPOSE THAT'S THE WET SEASON TOO THEN
27,1.38528800011,8.875,890,284.176,108,0.898922920227,2.225,223,71.244,4,27,3,2,THAT IN VITATION DESIDED HER,THAT INVITATION DECIDED HER
28,1.42278194427,8.905,893,285.136,109,0.877846002579,2.225,223,71.244,8,35,0,0,HE IS THE ONE WITH THE WORST RECORD,HE IS THE ONE WITH THE WORST RECORD
28,1.42278194427,8.905,893,285.136,110,0.90892291069,2.225,223,71.244,10,44,3,6,BUT I STAYED THAT SPRANG HIM BUILT ME A BO,BUT I STAYED THAT SPRING AND BUILT ME A BOAT
28,1.42278194427,8.905,893,285.136,111,0.923477888107,2.225,223,71.244,8,33,0,0,HE TRIED TO THINK HOW IT COULD BE,HE TRIED TO THINK HOW IT COULD BE
28,1.42278194427,8.905,893,285.136,112,0.90124797821,2.23,224,71.404,5,19,4,8,NO WOIT' SUT YOU SON,NO ITS NOT TOO SOON
29,1.38530993462,8.94,897,286.256,113,0.899099111557,2.23,224,71.404,9,49,3,10,RELAPSES IN DECIENCE FOR THE REST OF THE UNNI,RELAPSES INTO SILENCE FOR THE REST OF THE EVENING
29,1.38530993462,8.94,897,286.256,114,0.871766090393,2.235,224,71.564,4,28,2,8,INTERED LORD ARTHUR FLUFANEES,ENTER LORD ARTHUR FLUFFINOSE
29,1.38530993462,8.94,897,286.256,115,0.866482973099,2.235,224,71.564,9,40,5,16,HE ATASOIS NOT EXPECTED US,HE ACTS AS THOUGH HE HAD NOT EXPECTED US
29,1.38530993462,8.94,897,286.256,116,0.891051769257,2.24,225,71.724,8,34,0,0,HOW DID HER MOTHER EVER LET HER GO,HOW DID HER MOTHER EVER LET HER GO
30,1.41304588318,9.015,905,288.656,117,0.895683050156,2.24,225,71.724,6,31,2,4,WILL THE HERENS HERE HIS GROANS,WILL THE HURONS HEAR HIS GROANS
30,1.41304588318,9.015,905,288.656,118,0.89373087883,2.255,226,72.204,3,13,2,8,YOU OR,YOU ARE ACUTE
30,1.41304588318,9.015,905,288.656,119,0.884391069412,2.26,227,72.364,4,16,1,1,TO DAY I SHAUTED,TO DAY I SHOUTED
30,1.41304588318,9.015,905,288.656,120,0.915283918381,2.26,227,72.364,2,15,0,0,SPINNING INDEED,SPINNING INDEED
31,1.36656308174,9.085,911,290.896,121,0.956548929214,2.265,227,72.524,6,31,1,1,AFTER ALL WE WERE AWTULLY YOUNG,AFTER ALL WE WERE AWFULLY YOUNG
31,1.36656308174,9.085,911,290.896,122,0.935161828995,2.27,228,72.684,8,38,1,3,AND ALL THE BRETHROOM WHICH ARE WITH ME,AND ALL THE BRETHREN WHICH ARE WITH ME
31,1.36656308174,9.085,911,290.896,123,0.919746160507,2.275,228,72.844,5,27,2,3,SOMEHOW I AD CROW NERVOUS,SOMEHOW I HAD GROWN NERVOUS
31,1.36656308174,9.085,911,290.896,124,0.890063047409,2.275,228,72.844,5,26,0,0,THE CAPTAIN SHOOK HIS HEAD,THE CAPTAIN SHOOK HIS HEAD
32,1.38486385345,9.145,918,292.816,125,0.913790941238,2.28,229,73.004,3,22,1,3,MISTER OTLES INDEED,MISTER OTTLEY'S INDEED
32,1.38486385345,9.145,918,292.816,126,0.910247087479,2.28,229,73.004,5,17,0,0,SO IT SEEMS TO ME,SO IT SEEMS TO ME
32,1.38486385345,9.145,918,292.816,127,0.930244207382,2.29,230,73.324,7,36,1,1,SHE HAS BEEN DEAD THES TWENTY YEARS,SHE HAS BEEN DEAD THESE TWENTY YEARS
32,1.38486385345,9.145,918,292.816,128,0.870894908905,2.295,230,73.484,5,22,0,0,HE ONLY SHOOK HIS HEAD,HE ONLY SHOOK HIS HEAD
33,1.3803460598,9.23,926,295.536,129,0.902899026871,2.3,231,73.644,5,24,0,0,THE COUNT SHOOK HIS HEAD,THE COUNT SHOOK HIS HEAD
33,1.3803460598,9.23,926,295.536,130,0.922265052795,2.305,231,73.804,5,25,1,1,SHE GATHERED UP HER RAINS,SHE GATHERED UP HER REINS
33,1.3803460598,9.23,926,295.536,131,0.892511844635,2.31,232,73.964,3,21,0,0,OCEAN REIGNED SUPREME,OCEAN REIGNED SUPREME
33,1.3803460598,9.23,926,295.536,132,0.879332065582,2.315,232,74.124,8,33,0,0,WHY SHOULD HE NOT BE AS OTHER MEN,WHY SHOULD HE NOT BE AS OTHER MEN
34,1.43855285645,9.3,932,297.776,133,0.907784938812,2.315,232,74.124,8,38,0,0,I GET NOTHING BUT MISERY OUT OF EITHER,I GET NOTHING BUT MISERY OUT OF EITHER
34,1.43855285645,9.3,932,297.776,134,0.936862945557,2.325,233,74.444,7,37,4,7,I HAVE MAYOWDRIASONS MISTER MARCHAL,I HAVE MY OWN REASONS MISTER MARSHALL
34,1.43855285645,9.3,932,297.776,135,0.920249938965,2.325,233,74.444,7,33,2,5,FROM GLAD SHE'S HELD AR OWN SINCE,I'M GLAD SHE'S HELD HER OWN SINCE
34,1.43855285645,9.3,932,297.776,136,0.937590122223,2.335,234,74.764,5,33,3,6,THE VERY BILITY OF MULTIFUL PARTS,THE VARIABILITY OF MULTIPLE PARTS
35,1.47006583214,9.345,937,299.216,137,0.943819046021,2.335,234,74.764,8,41,3,4,ALMOST INSTANTLY YHO AS FORCED TO THE TO,ALMOST INSTANTLY HE WAS FORCED TO THE TOP
35,1.47006583214,9.345,937,299.216,138,0.925372838974,2.335,234,74.764,6,26,2,1,NEVER THATSIR HE HAD SAID,NEVER THAT SIR HE HAD SAID
35,1.47006583214,9.345,937,299.216,139,0.908805847168,2.335,234,74.764,4,17,1,2,AND LOVE BE FALTS,AND LOVE BE FALSE
35,1.47006583214,9.345,937,299.216,140,0.975932121277,2.34,235,74.924,8,34,0,0,I KNOW HE HAD IT THIS VERY EVENING,I KNOW HE HAD IT THIS VERY EVENING
36,1.46786594391,9.37,941,300.016,141,0.964074134827,2.34,235,74.924,7,34,0,0,BUT NOW NOTHING COULD HOLD ME BACK,BUT NOW NOTHING COULD HOLD ME BACK
36,1.46786594391,9.37,941,300.016,142,0.942055225372,2.34,235,74.924,5,27,1,1,I BOLDLY LIGHTED MY THEROOT,I BOLDLY LIGHTED MY CHEROOT
36,1.46786594391,9.37,941,300.016,143,0.967181921005,2.34,235,74.924,7,31,2,3,THE CHEIR WAS EMPTY LET HE KNEW,THE CHAIR WAS EMPTY BUT HE KNEW
36,1.46786594391,9.37,941,300.016,144,0.925266027451,2.35,236,75.244,7,38,1,1,HAVE I TOLD THE TRUTH MISTER GILCRIST,HAVE I TOLD THE TRUTH MISTER GILCHRIST
37,1.45648193359,9.42,945,301.616,145,0.942392110825,2.35,236,75.244,4,23,2,5,LEATER REHLY ONE QUART,LITER ROUGHLY ONE QUART
37,1.45648193359,9.42,945,301.616,146,0.914201974869,2.355,236,75.404,6,23,4,11,WAS THE PEUR F,IT WAS THE BEAUTY OF IT
37,1.45648193359,9.42,945,301.616,147,0.910491943359,2.355,236,75.404,6,36,2,3,WERELIEAVING ON THE ABRAHAM LINCOLN,WE'RE LEAVING ON THE ABRAHAM LINCOLN
37,1.45648193359,9.42,945,301.616,148,0.942379951477,2.36,237,75.564,5,21,1,2,IF I CAN GET PATIENCE,IF I CAN GET PATIENTS
38,1.48958897591,9.49,952,303.856,149,0.933317899704,2.37,238,75.884,5,25,1,1,IS SPOILS ONE'S BEST WORK,IT SPOILS ONE'S BEST WORK
38,1.48958897591,9.49,952,303.856,150,0.952440977097,2.37,238,75.884,6,24,1,1,YES RACHEL I DO ROVE YOU,YES RACHEL I DO LOVE YOU
38,1.48958897591,9.49,952,303.856,151,0.933082103729,2.375,238,76.044,7,33,0,0,MOTHER DEAR FATHER DO YOU HEAR ME,MOTHER DEAR FATHER DO YOU HEAR ME
38,1.48958897591,9.49,952,303.856,152,0.954065799713,2.375,238,76.044,6,23,0,0,YOU KNOW HIM I THINK SO,YOU KNOW HIM I THINK SO
39,1.49943399429,9.54,956,305.456,153,0.970518827438,2.385,239,76.364,9,38,0,0,THIS IS OUR LAST FEAST WITH YOU I SAID,THIS IS OUR LAST FEAST WITH YOU I SAID
39,1.49943399429,9.54,956,305.456,154,0.936898946762,2.385,239,76.364,5,33,0,0,I DIDN'T PREACH WITHOUT DIRECTION,I DIDN'T PREACH WITHOUT DIRECTION
39,1.49943399429,9.54,956,305.456,155,0.985272169113,2.385,239,76.364,4,22,1,3,THE PROBLEM WAS SOBTE,THE PROBLEM WAS SOLVED
39,1.49943399429,9.54,956,305.456,156,0.967793941498,2.385,239,76.364,4,19,2,7,HE KNOS HIS DECERT,HE NODS HIS CONSENT
40,1.48504400253,9.555,959,305.936,157,0.958523035049,2.385,239,76.364,6,33,2,5,BEXTREMENDOUSLY WELL PUT ON TOO,IT'S TREMENDOUSLY WELL PUT ON TOO
40,1.48504400253,9.555,959,305.936,158,0.980875015259,2.39,240,76.524,9,39,2,3,O BUT I'M GLAD TO GET THIS PLACE MOD,OH BUT I'M GLAD TO GET THIS PLACE MOWED
40,1.48504400253,9.555,959,305.936,159,0.971648931503,2.39,240,76.524,8,45,3,5,THE HOUSEKEEPER LED THE WAY IN BET FOLLOW,THE HOUSEKEEPER LED THE WAY AND BETH FOLLOWED
40,1.48504400253,9.555,959,305.936,160,0.94190788269,2.39,240,76.524,8,40,2,4,THERE ARE A FU CHANGES IN THE OLD QUARTER,THERE ARE FEW CHANGES IN THE OLD QUARTER
